transaction_id,transaction_qty,store_location,unit_price,product_category,product_type,product_detail,periodo,temporada
96935,1,2,3.5,0,1,9,0,1
96936,1,1,2.5,8,4,54,0,1
96937,2,2,4.75,4,17,75,0,1
96938,1,2,3.75,0,23,10,0,1
96939,2,0,2.2,2,22,4,0,1
96940,1,1,2.0,2,10,60,0,1
96941,1,1,3.0,8,3,26,0,1
96942,2,0,2.5,8,4,79,0,1
96943,1,1,4.25,2,0,48,0,1
96944,2,1,0.8,5,28,73,0,1
96945,2,1,3.0,8,4,78,0,1
96946,1,1,3.25,0,27,17,0,1
96947,1,0,2.0,2,13,16,0,1
96948,2,2,2.5,2,13,15,0,1
96949,1,1,3.1,8,4,71,0,1
96950,1,1,4.5,0,27,66,0,1
96951,2,0,3.0,2,13,14,0,1
96952,1,0,4.5,4,17,20,0,1
96953,1,2,4.25,2,0,48,0,1
96954,2,2,0.8,5,26,11,0,1
96955,2,2,3.75,2,25,43,0,1
96956,1,2,45.0,3,24,12,0,1
96957,1,0,2.5,8,4,79,0,1
96958,1,0,2.45,2,25,45,0,1
96959,1,1,2.5,8,4,79,0,1
96960,1,0,3.5,2,13,31,0,1
96961,1,2,2.5,8,3,24,0,1
96962,2,0,2.45,2,25,45,0,1
96963,1,0,3.5,0,1,34,0,1
96964,1,0,2.55,8,4,72,0,1
96965,1,0,3.25,0,1,37,0,1
96966,2,2,4.25,2,0,6,0,1
96967,2,2,0.8,5,26,7,0,1
96968,2,0,3.0,2,13,14,0,1
96969,1,0,3.25,0,27,35,0,1
96970,1,2,3.0,2,13,32,0,1
96971,1,2,14.75,3,11,28,0,1
96972,1,0,3.1,8,4,71,0,1
96973,1,0,3.0,2,22,3,0,1
96974,1,2,2.5,8,3,27,0,1
96975,2,1,2.55,8,4,72,0,1
96976,1,0,2.5,2,10,59,0,1
96977,2,1,3.5,2,13,31,0,1
96978,1,0,2.5,2,13,15,0,1
96979,2,2,3.75,2,25,43,0,1
96980,1,1,4.25,2,0,6,0,1
96981,1,1,4.5,0,27,66,0,1
96982,1,1,2.1,2,0,61,0,1
96983,1,1,3.25,0,27,35,0,1
96984,1,2,3.0,8,6,63,0,1
96985,2,1,2.5,8,6,64,0,1
96986,3,2,2.5,2,10,59,0,1
96987,1,2,2.5,8,3,27,0,1
96988,1,2,2.5,8,3,24,0,1
96989,1,2,2.5,8,5,69,0,1
96990,2,1,2.5,8,6,64,0,1
96991,1,1,3.5,0,1,34,0,1
96992,1,2,3.1,2,25,44,0,1
96993,1,2,8.95,6,16,49,0,1
96994,1,0,3.5,2,13,31,0,1
96995,2,0,4.75,4,17,75,0,1
96996,2,0,4.25,2,0,48,0,1
96997,2,0,0.8,5,26,11,0,1
96998,2,0,4.5,4,17,20,0,1
96999,1,0,9.5,6,7,52,0,1
97000,1,0,2.45,2,25,45,0,1
97001,2,1,2.5,8,6,64,0,1
97002,1,0,3.1,8,4,71,0,1
97003,1,1,3.75,2,0,47,0,1
97004,2,0,2.0,2,10,60,0,1
97005,2,0,3.5,4,17,21,0,1
97006,1,2,3.75,2,25,43,0,1
97007,2,1,2.2,2,22,4,0,1
97008,1,2,3.0,2,22,3,0,1
97009,1,2,2.45,2,25,45,0,1
97010,2,0,3.5,4,17,21,0,1
97011,1,1,3.75,2,0,5,0,1
97012,1,1,0.8,5,26,7,0,1
97013,1,2,4.0,8,4,53,0,1
97014,1,2,3.75,0,23,10,0,1
97015,2,0,2.45,2,25,45,0,1
97016,1,2,4.0,8,4,53,0,1
97017,1,0,2.0,2,13,16,0,1
97018,1,0,2.5,8,5,69,0,1
97019,2,2,2.5,8,4,54,0,1
97020,2,0,2.5,2,10,59,0,1
97021,1,0,2.5,8,6,51,0,1
97022,1,0,3.0,2,13,32,0,1
97023,2,0,2.5,8,5,69,0,1
97024,2,0,3.0,2,10,58,0,1
97025,1,0,3.75,0,23,0,0,1
97026,1,1,2.1,2,0,61,0,1
97027,1,1,3.25,0,27,35,0,1
97028,2,1,2.5,8,6,64,0,1
97029,2,2,3.5,2,13,31,0,1
97030,1,0,2.5,8,5,69,0,1
97031,1,2,3.75,2,25,43,0,1
97032,1,1,2.2,2,13,33,0,1
97033,1,0,2.0,2,10,60,0,1
97034,1,0,8.95,6,2,25,0,1
97035,2,2,2.5,8,5,69,0,1
97036,1,2,3.75,2,0,47,0,1
97037,2,2,0.8,5,26,7,0,1
97038,1,2,14.0,1,19,40,0,1
97039,2,0,2.2,2,22,4,0,1
97040,1,0,3.5,0,1,34,0,1
97041,1,1,2.5,8,6,64,0,1
97042,1,1,3.75,0,23,10,0,1
97043,1,1,3.0,8,3,26,0,1
97044,2,0,2.5,8,6,64,0,1
97045,1,0,3.5,0,23,18,0,1
97046,1,2,3.5,2,13,31,0,1
97047,1,2,4.75,4,17,75,0,1
97048,1,0,3.75,2,0,5,0,1
97049,1,0,0.8,5,26,7,0,1
97050,2,2,2.0,2,13,16,0,1
97051,1,2,3.25,0,27,17,0,1
97052,1,2,2.0,2,10,60,0,1
97053,1,2,3.0,8,3,23,0,1
97054,2,0,3.5,2,13,31,0,1
97055,2,0,2.5,8,4,54,0,1
97056,2,0,2.5,8,4,54,0,1
97057,1,2,4.5,4,17,20,0,1
97058,1,0,2.5,2,13,15,0,1
97059,2,2,3.0,2,0,61,0,1
97060,2,2,4.75,4,17,75,0,1
97061,1,2,3.75,0,27,46,0,1
97062,1,2,3.0,8,4,78,0,1
97063,1,2,2.5,8,3,27,0,1
97064,1,2,3.75,0,23,10,0,1
97065,1,0,3.75,2,0,47,0,1
97066,2,0,0.8,5,26,11,0,1
97067,1,0,3.5,0,1,34,0,1
97068,1,0,22.5,3,20,56,0,1
97069,2,1,3.75,2,25,43,0,1
97070,1,2,3.0,8,3,23,0,1
97071,2,2,3.0,8,5,68,0,1
97072,1,1,2.0,2,10,60,0,1
97073,1,0,2.55,8,4,72,0,1
97074,1,2,2.5,8,6,64,0,1
97075,2,2,3.0,8,4,78,0,1
97076,1,1,4.25,2,0,6,0,1
97077,1,1,4.5,0,27,66,0,1
97078,1,1,2.5,8,4,54,0,1
97079,1,0,3.5,4,17,21,0,1
97080,2,0,2.5,8,5,69,0,1
97081,1,2,3.0,2,0,61,0,1
97082,2,0,3.0,8,5,68,0,1
97083,2,0,2.5,8,3,24,0,1
97084,1,0,3.5,0,1,34,0,1
97085,1,2,3.0,8,5,68,0,1
97086,2,1,3.0,2,10,58,0,1
97087,1,2,2.5,8,3,27,0,1
97088,1,1,3.0,2,0,29,0,1
97089,1,1,8.95,6,7,77,0,1
97090,1,1,3.0,8,3,26,0,1
97091,1,1,4.5,0,27,66,0,1
97092,1,2,3.0,2,13,14,0,1
97093,1,0,2.2,2,22,4,0,1
97094,1,2,4.75,4,17,75,0,1
97095,2,0,3.5,2,13,31,0,1
97096,1,1,3.0,8,3,23,0,1
97097,1,1,2.5,8,6,51,0,1
97098,1,1,4.5,0,27,66,0,1
97099,2,2,3.5,2,13,31,0,1
97100,1,0,2.2,2,13,33,0,1
97101,2,2,2.5,8,3,24,0,1
97102,1,0,4.75,4,17,75,0,1
97103,2,0,2.5,2,10,59,0,1
97104,2,1,2.5,8,5,69,0,1
97105,1,1,3.0,2,13,32,0,1
97106,1,1,3.75,0,27,46,0,1
97107,1,1,2.5,2,10,59,0,1
97108,1,2,3.5,4,17,21,0,1
97109,1,0,4.0,8,4,53,0,1
97110,1,0,3.5,4,17,21,0,1
97111,1,0,2.5,8,3,24,0,1
97112,2,1,3.5,4,17,21,0,1
97113,1,2,2.5,2,13,15,0,1
97114,1,2,3.75,0,23,10,0,1
97115,2,0,2.5,8,4,54,0,1
97116,1,0,3.5,2,22,2,0,1
97117,2,1,3.0,8,6,50,0,1
97118,1,1,4.5,0,27,66,0,1
97119,2,2,3.0,2,13,32,0,1
97120,1,2,3.75,0,27,46,0,1
97121,1,0,2.2,2,22,4,0,1
97122,1,2,4.25,2,0,6,0,1
97123,2,2,0.8,5,26,38,0,1
97124,1,1,3.0,8,6,50,0,1
97125,1,1,3.75,0,27,46,0,1
97126,2,2,2.5,8,5,69,0,1
97127,2,0,2.5,8,3,24,0,1
97128,1,0,3.1,8,4,71,0,1
97129,2,0,2.5,2,13,15,0,1
97130,1,0,2.5,2,10,59,0,1
97131,1,0,2.5,2,10,59,0,1
97132,1,0,3.75,0,23,0,0,1
97133,2,0,3.75,2,0,47,0,1
97134,2,0,0.8,5,26,7,0,1
97135,1,1,3.0,2,0,29,0,1
97136,2,1,0.8,5,28,73,0,1
97137,2,1,3.0,8,3,26,0,1
97138,1,1,3.0,0,27,55,0,1
97139,2,0,3.75,2,0,5,0,1
97140,1,0,0.8,5,26,11,0,1
97141,1,1,2.2,2,22,4,0,1
97142,2,1,3.0,8,3,26,0,1
97143,1,1,8.95,6,16,62,0,1
97144,2,1,4.25,2,0,6,0,1
97145,1,1,0.8,5,28,73,0,1
97146,1,1,2.5,8,6,64,0,1
97147,1,0,3.1,8,4,71,0,1
97148,1,0,3.1,8,4,71,0,1
97149,2,2,4.25,2,0,48,0,1
97150,1,2,0.8,5,26,7,0,1
97151,1,2,3.5,2,22,2,0,1
97152,1,2,15.0,3,12,13,0,1
97153,2,2,2.5,2,10,59,0,1
97154,2,2,3.0,2,13,14,0,1
97155,1,2,3.75,0,23,0,0,1
97156,1,2,3.0,2,13,32,0,1
97157,1,0,2.0,2,10,60,0,1
97158,1,0,3.5,0,1,9,0,1
97159,1,2,2.5,8,3,27,0,1
97160,2,1,3.5,2,13,31,0,1
97161,2,0,3.0,2,13,32,0,1
97162,1,0,3.25,0,27,17,0,1
97163,1,0,2.5,8,4,54,0,1
97164,1,1,3.5,2,22,2,0,1
97165,1,2,3.75,2,25,43,0,1
97166,2,0,3.1,2,25,44,0,1
97167,1,0,2.2,2,13,33,0,1
97168,2,1,2.5,2,10,59,0,1
97169,1,1,4.5,0,27,66,0,1
97170,1,1,3.75,2,0,5,0,1
97171,2,1,0.8,5,26,38,0,1
97172,1,1,15.0,3,12,13,0,1
97173,1,2,3.0,2,13,32,0,1
97174,1,2,3.25,0,1,37,0,1
97175,2,2,3.75,4,17,76,0,1
97176,1,2,3.75,4,17,76,0,1
97177,2,0,2.5,8,3,24,0,1
97178,1,0,3.75,2,25,43,0,1
97179,1,0,3.0,8,3,26,0,1
97180,2,1,2.5,8,6,64,0,1
97181,2,2,2.5,2,10,59,0,1
97182,2,2,3.5,4,17,21,0,1
97183,1,2,2.5,2,13,15,0,1
97184,1,2,3.1,8,4,71,0,1
97185,2,1,4.25,2,0,48,0,1
97186,2,1,0.8,5,26,38,0,1
97187,1,0,2.45,2,25,45,0,1
97188,1,0,4.5,0,27,66,0,1
97189,2,1,2.5,8,6,64,0,1
97190,1,1,4.5,0,27,66,0,1
97191,1,1,3.1,8,4,71,0,1
97192,1,2,3.75,0,23,10,0,1
97193,2,2,2.5,8,4,79,0,1
97194,1,2,3.1,8,4,71,0,1
97195,1,2,3.5,4,17,21,0,1
97196,2,1,3.0,2,13,32,0,1
97197,1,1,3.0,2,22,3,0,1
97198,1,0,3.0,8,4,78,0,1
97199,1,1,4.0,8,4,53,0,1
97200,1,0,3.75,4,17,76,0,1
97201,2,1,2.2,2,22,4,0,1
97202,1,1,2.5,2,10,59,0,1
97203,2,1,2.5,2,13,15,0,1
97204,1,0,2.5,8,4,79,0,1
97205,2,2,3.1,2,25,44,0,1
97206,1,0,2.5,8,6,51,0,1
97207,2,1,3.0,8,4,78,0,1
97208,1,0,4.5,4,17,20,0,1
97209,1,0,3.25,0,27,35,0,1
97210,1,1,2.55,8,4,72,0,1
97211,1,1,45.0,3,24,12,0,1
97212,1,1,2.1,2,0,61,0,1
97213,1,1,3.25,0,27,35,0,1
97214,1,0,3.0,8,4,78,0,1
97215,2,1,3.5,2,13,31,0,1
97216,1,1,3.5,0,1,9,0,1
97217,1,0,2.5,8,5,69,0,1
97218,2,2,3.0,8,5,68,0,1
97219,1,2,2.5,8,4,54,0,1
97220,2,0,4.25,2,0,6,0,1
97221,2,0,0.8,5,26,11,0,1
97222,1,0,3.75,0,27,46,0,1
97223,1,1,3.5,2,22,2,0,1
97224,1,1,3.5,0,23,18,0,1
97225,1,1,3.0,2,0,29,0,1
97226,1,1,0.8,5,26,7,0,1
97227,1,2,2.5,8,3,27,0,1
97228,2,0,3.0,2,13,32,0,1
97229,1,0,3.25,0,27,35,0,1
97230,1,0,3.0,2,10,58,0,1
97231,1,1,2.2,2,13,33,0,1
97232,2,0,4.25,2,0,6,0,1
97233,2,2,2.55,8,4,72,0,1
97234,1,2,3.25,0,1,37,0,1
97235,2,1,2.5,2,10,59,0,1
97236,1,2,3.1,2,25,44,0,1
97237,1,2,4.5,0,27,66,0,1
97238,1,2,45.0,3,24,12,0,1
97239,1,0,4.5,4,17,20,0,1
97240,1,0,3.25,0,1,37,0,1
97241,2,0,3.75,2,25,43,0,1
97242,1,0,3.75,0,27,46,0,1
97243,2,1,4.5,4,17,20,0,1
97244,1,1,2.5,2,13,15,0,1
97245,1,1,3.5,0,23,18,0,1
97246,2,1,3.5,2,22,2,0,1
97247,1,1,20.45,3,11,65,0,1
97248,1,1,3.0,2,13,32,0,1
97249,1,1,3.5,0,1,9,0,1
97250,2,1,2.5,2,13,15,0,1
97251,1,1,3.75,2,0,47,0,1
97252,2,1,0.8,5,26,11,0,1
97253,1,1,3.5,0,1,34,0,1
97254,2,0,2.55,8,4,72,0,1
97255,1,2,3.0,8,5,68,0,1
97256,1,2,4.5,0,27,66,0,1
97257,2,1,3.75,2,0,5,0,1
97258,1,1,4.25,2,0,6,0,1
97259,1,1,0.8,5,26,7,0,1
97260,2,0,3.75,4,17,76,0,1
97261,1,2,4.25,2,0,6,0,1
97262,1,2,0.8,5,26,7,0,1
97263,1,0,2.5,8,6,64,0,1
97264,2,2,4.0,8,4,53,0,1
97265,2,0,4.0,8,4,53,0,1
97266,2,1,3.1,8,4,71,0,1
97267,1,1,3.5,0,23,18,0,1
97268,2,2,3.75,2,0,47,0,1
97269,1,2,0.8,5,26,7,0,1
97270,2,1,3.75,4,17,76,0,1
97271,1,1,2.5,8,4,54,0,1
97272,1,2,4.0,8,4,53,0,1
97273,2,1,3.0,8,5,68,0,1
97274,1,1,3.75,0,27,46,0,1
97275,2,0,3.75,2,0,47,0,1
97276,2,0,0.8,5,28,73,0,1
97277,1,0,15.0,3,12,13,0,1
97278,1,1,2.5,8,5,69,0,1
97279,1,0,3.0,8,5,68,0,1
97280,1,0,3.75,0,23,0,0,1
97281,2,0,2.2,2,13,33,0,1
97282,2,0,3.0,8,3,23,0,1
97283,1,0,2.5,8,3,24,0,1
97284,1,1,2.5,2,13,15,0,1
97285,1,2,3.0,2,0,61,0,1
97286,1,0,3.0,8,3,26,0,1
97287,2,2,3.75,4,17,76,0,1
97288,1,0,3.0,2,0,29,0,1
97289,2,0,0.8,5,26,7,0,1
97290,2,1,2.5,8,4,79,0,1
97291,2,1,2.0,2,13,16,0,1
97292,1,0,2.5,8,6,64,0,1
97293,1,0,3.5,0,23,18,0,1
97294,2,2,2.2,2,13,33,0,1
97295,1,2,3.5,0,1,34,0,1
97296,1,2,3.0,8,3,26,0,1
97297,2,0,3.0,8,3,26,0,1
97298,1,0,2.5,2,10,59,0,1
97299,1,0,3.75,0,23,10,0,1
97300,2,1,3.0,2,13,14,0,1
97301,1,1,3.25,0,1,37,0,1
97302,1,0,2.5,8,6,64,0,1
97303,1,2,3.5,2,13,31,0,1
97304,2,0,2.0,2,13,16,0,1
97305,1,0,3.25,0,27,17,0,1
97306,1,0,4.75,4,17,75,0,1
97307,2,2,2.5,8,3,27,0,1
97308,2,1,3.75,2,0,5,0,1
97309,1,1,0.8,5,26,7,0,1
97310,1,1,3.25,0,27,17,0,1
97311,1,0,3.0,8,3,23,0,1
97312,2,1,2.5,8,5,69,0,1
97313,1,1,3.0,0,27,55,0,1
97314,1,1,3.75,2,0,47,0,1
97315,2,2,4.0,8,4,53,0,1
97316,1,0,3.0,2,0,29,0,1
97317,2,0,0.8,5,26,38,0,1
97318,1,0,3.5,0,1,34,0,1
97319,1,2,4.0,8,4,53,0,1
97320,2,0,2.5,8,4,79,0,1
97321,2,1,2.5,8,5,69,0,1
97322,1,1,3.25,0,1,37,0,1
97323,2,0,2.5,8,6,64,0,1
97324,1,2,4.25,2,0,48,0,1
97325,2,2,0.8,5,26,7,0,1
97326,1,2,2.5,2,13,15,0,1
97327,2,0,3.75,4,17,76,0,1
97328,1,0,3.25,0,27,35,0,1
97329,2,2,3.0,2,0,61,0,1
97330,1,0,3.1,2,25,44,0,1
97331,2,0,3.0,8,6,50,0,1
97332,1,0,3.25,0,1,37,0,1
97333,2,1,2.5,8,4,54,0,1
97334,1,0,3.0,2,13,32,0,1
97335,1,2,3.0,2,13,14,0,1
97336,2,2,3.0,2,13,14,0,1
97337,2,0,3.0,2,10,58,0,1
97338,1,0,2.5,8,4,54,0,1
97339,1,1,3.0,2,0,29,0,1
97340,2,1,0.8,5,26,38,0,1
97341,1,2,3.5,2,13,31,0,1
97342,1,0,3.75,2,0,5,0,1
97343,1,0,0.8,5,26,11,0,1
97344,1,0,3.25,0,27,17,0,1
97345,1,0,2.2,2,22,4,0,1
97346,2,2,2.5,8,5,69,0,1
97347,2,0,2.5,2,10,59,0,1
97348,1,0,18.0,3,20,1,0,1
97349,1,2,2.5,8,3,24,0,1
97350,1,2,3.75,0,23,10,0,1
97351,2,0,2.5,8,6,64,0,1
97352,1,0,3.25,0,1,37,0,1
97353,2,1,2.2,2,22,4,0,1
97354,1,1,2.5,8,5,69,0,1
97355,1,1,3.75,0,27,46,0,1
97356,1,0,3.5,2,22,2,0,1
97357,1,0,4.25,2,0,6,0,1
97358,1,0,0.8,5,26,11,0,1
97359,1,0,4.75,4,17,75,0,1
97360,1,0,2.2,2,13,33,0,1
97361,2,0,4.0,8,4,53,0,1
97362,1,0,2.5,8,6,64,0,1
97363,1,2,3.75,2,25,43,0,1
97364,1,2,3.75,0,23,10,0,1
97365,1,1,2.0,2,13,16,0,1
97366,1,1,3.75,0,27,46,0,1
97367,1,1,2.1,2,0,61,0,1
97368,1,1,3.25,0,27,35,0,1
97369,1,0,2.5,2,13,15,0,1
97370,1,2,3.75,4,17,76,0,1
97371,1,2,3.5,0,23,18,0,1
97372,1,0,2.5,8,6,51,0,1
97373,1,0,3.75,0,27,46,0,1
97374,1,1,2.5,8,3,27,0,1
97375,1,1,3.0,0,27,55,0,1
97376,2,0,4.75,4,17,75,0,1
97377,1,1,3.0,2,10,58,0,1
97378,1,1,21.0,3,12,30,0,1
97379,2,1,3.5,4,17,21,0,1
97380,1,1,2.5,2,10,59,0,1
97381,2,1,4.0,8,4,53,0,1
97382,1,1,13.33,7,9,8,0,1
97383,1,2,2.5,8,3,27,0,1
97384,2,1,3.75,2,0,47,0,1
97385,2,1,0.8,5,28,73,0,1
97386,1,1,2.5,8,5,69,0,1
97387,1,1,2.5,8,3,24,0,1
97388,1,1,2.5,2,13,15,0,1
97389,2,1,3.5,2,22,2,0,1
97390,2,1,2.5,8,3,24,0,1
97391,1,1,4.5,0,27,66,0,1
97392,1,2,2.5,8,4,79,0,1
97393,1,1,3.0,2,13,14,0,1
97394,1,1,3.5,0,1,34,0,1
97395,1,0,4.0,8,4,53,0,1
97396,2,2,2.0,2,13,16,0,1
97397,1,1,3.0,2,0,29,0,1
97398,2,1,0.8,5,26,38,0,1
97399,1,1,3.0,8,5,68,0,1
97400,1,1,3.75,0,23,0,0,1
97401,2,1,3.0,2,13,32,0,1
97402,1,1,2.1,2,0,61,0,1
97403,1,1,3.25,0,1,37,0,1
97404,1,1,3.25,0,27,35,0,1
97405,2,1,3.0,8,6,50,0,1
97406,1,1,3.0,0,27,55,0,1
97407,2,0,3.0,8,6,50,0,1
97408,1,0,2.5,8,3,27,0,1
97409,1,0,3.5,0,1,34,0,1
97410,2,0,2.2,2,22,4,0,1
97411,1,1,3.0,8,6,50,0,1
97412,1,1,4.0,8,4,53,0,1
97413,1,1,3.0,2,13,32,0,1
97414,1,2,3.0,8,4,78,0,1
97415,1,1,4.25,2,0,48,0,1
97416,1,1,0.8,5,26,38,0,1
97417,1,1,3.5,0,1,9,0,1
97418,2,2,3.0,2,13,32,0,1
97419,1,2,3.75,2,25,43,0,1
97420,1,2,3.25,0,27,17,0,1
97421,1,1,3.0,2,10,58,0,1
97422,1,1,3.0,2,0,29,0,1
97423,1,1,3.0,8,3,26,0,1
97424,1,1,18.0,3,18,57,0,1
97425,1,2,2.0,2,10,60,0,1
97426,1,2,3.75,0,23,10,0,1
97427,1,2,3.0,8,3,26,0,1
97428,2,1,3.75,2,0,5,0,1
97429,1,2,2.5,2,13,15,0,1
97430,1,2,3.25,0,27,17,0,1
97431,1,1,3.0,2,13,14,0,1
97432,2,2,4.5,4,17,20,0,1
97433,1,2,3.25,0,27,17,0,1
97434,2,0,3.1,2,25,44,0,1
97435,1,0,3.0,8,3,26,0,1
97436,1,0,2.5,8,3,27,0,1
97437,1,2,4.25,2,0,48,0,1
97438,2,2,0.8,5,26,11,0,1
97439,2,0,3.1,8,4,71,0,1
97440,1,0,3.25,0,27,17,0,1
97441,1,0,2.5,8,6,64,0,1
97442,1,1,3.1,2,25,44,0,1
97443,2,0,2.5,8,3,24,0,1
97444,2,1,3.0,8,4,78,0,1
97445,1,1,2.5,8,6,51,0,1
97446,2,0,2.2,2,13,33,0,1
97447,2,1,3.75,2,0,47,0,1
97448,1,2,3.0,2,13,32,0,1
97449,2,2,2.5,2,10,59,0,1
97450,2,0,2.2,2,13,33,0,1
97451,2,0,2.5,8,6,51,2,1
97452,1,2,2.5,8,5,69,2,1
97453,1,1,2.5,8,4,79,2,1
97454,1,2,2.45,2,25,45,2,1
97455,1,1,4.75,4,17,75,2,1
97456,1,2,3.0,2,0,61,2,1
97457,2,0,4.25,2,0,48,2,1
97458,1,0,0.8,5,26,38,2,1
97459,2,2,4.25,2,0,48,2,1
97460,2,2,0.8,5,26,38,2,1
97461,1,2,2.0,2,13,16,2,1
97462,1,2,4.5,0,27,66,2,1
97463,2,1,3.0,8,4,78,2,1
97464,2,1,3.0,2,22,3,2,1
97465,1,0,4.75,4,17,75,2,1
97466,2,2,3.75,2,0,47,2,1
97467,1,2,0.8,5,26,7,2,1
97468,1,0,3.0,8,4,78,2,1
97469,1,0,2.5,8,3,27,2,1
97470,1,2,3.0,2,22,3,2,1
97471,1,2,3.5,0,23,18,2,1
97472,1,1,3.75,2,0,47,2,1
97473,1,0,2.0,2,10,60,2,1
97474,2,0,2.45,2,25,45,2,1
97475,1,2,2.45,2,25,45,2,1
97476,1,2,3.5,0,23,18,2,1
97477,2,1,3.0,2,10,58,2,1
97478,1,1,2.5,8,6,64,2,1
97479,1,2,4.25,2,0,6,2,1
97480,2,2,0.8,5,28,73,2,1
97481,1,2,8.95,6,16,49,2,1
97482,1,2,3.0,8,4,78,2,1
97483,1,2,2.5,2,10,59,2,1
97484,1,1,3.0,8,3,23,2,1
97485,1,0,3.75,2,0,5,2,1
97486,2,0,0.8,5,26,7,2,1
97487,1,2,4.5,4,17,20,2,1
97488,1,2,15.0,3,12,13,2,1
97489,2,2,2.5,8,3,27,2,1
97490,1,0,3.0,8,3,26,2,1
97491,1,0,3.75,0,27,46,2,1
97492,2,0,3.5,2,22,2,2,1
97493,1,1,3.0,2,13,32,2,1
97494,2,1,3.5,2,13,31,2,1
97495,1,1,3.0,8,3,26,2,1
97496,1,2,3.75,2,0,47,2,1
97497,1,2,0.8,5,28,73,2,1
97498,2,2,3.75,2,0,5,2,1
97499,2,2,0.8,5,28,73,2,1
97500,1,2,6.4,7,9,19,2,1
97501,2,1,2.2,2,13,33,2,1
97502,2,2,3.0,2,13,14,2,1
97503,2,1,3.0,8,6,63,2,1
97504,2,0,3.5,2,22,2,2,1
97505,1,0,4.0,8,4,53,2,1
97506,1,0,3.25,0,27,35,2,1
97507,1,1,2.5,2,10,59,2,1
97508,1,1,3.5,0,23,18,2,1
97509,1,0,3.5,2,13,31,2,1
97510,1,0,3.75,0,23,0,2,1
97511,1,2,2.5,8,4,79,2,1
97512,1,0,2.0,2,13,16,2,1
97513,1,0,3.75,0,23,10,2,1
97514,2,1,3.75,2,25,43,2,1
97515,2,2,3.0,2,22,3,2,1
97516,1,1,2.0,2,13,16,2,1
97517,2,1,3.0,2,0,29,2,1
97518,1,1,0.8,5,26,38,2,1
97519,1,2,2.5,8,4,54,2,1
97520,1,2,3.75,0,23,10,2,1
97521,1,1,4.5,4,17,20,2,1
97522,2,0,2.5,8,4,79,2,1
97523,1,0,3.0,8,6,63,2,1
97524,1,0,3.5,2,13,31,2,1
97525,1,2,2.5,8,5,69,2,1
97526,1,0,4.75,4,17,75,2,1
97527,1,2,4.5,4,17,20,2,1
97528,1,2,3.5,0,1,9,2,1
97529,1,2,7.6,7,21,74,2,1
97530,2,1,3.75,2,0,47,2,1
97531,2,2,3.1,8,4,71,2,1
97532,2,2,3.0,2,22,3,2,1
97533,2,0,2.5,8,3,24,2,1
97534,1,0,2.5,2,13,15,2,1
97535,2,0,3.0,2,13,14,2,1
97536,1,2,4.25,2,0,6,2,1
97537,2,2,0.8,5,28,73,2,1
97538,2,0,4.0,8,4,53,2,1
97539,1,0,3.75,2,0,5,2,1
97540,2,0,0.8,5,26,7,2,1
97541,1,0,3.0,8,3,23,2,1
97542,1,0,2.0,2,10,60,2,1
97543,1,0,3.5,0,23,18,2,1
97544,1,2,3.5,2,13,31,2,1
97545,1,2,3.75,0,23,10,2,1
97546,2,1,3.75,4,17,76,2,1
97547,1,0,2.5,8,6,51,2,1
97548,1,2,2.55,8,4,72,2,1
97549,2,1,3.0,2,10,58,2,1
97550,1,0,3.5,2,13,31,2,1
97551,1,0,3.75,0,23,10,2,1
97552,1,0,8.95,6,16,49,2,1
97553,1,0,3.75,2,0,5,2,1
97554,2,2,2.0,2,10,60,2,1
97555,1,2,3.75,0,23,0,2,1
97556,1,2,2.45,2,25,45,2,1
97557,2,0,3.5,2,22,2,2,1
97558,1,0,3.0,2,13,32,2,1
97559,1,2,2.2,2,13,33,2,1
97560,2,0,3.0,2,22,3,2,1
97561,2,2,3.0,2,13,32,2,1
97562,2,2,2.2,2,22,4,2,1
97563,1,2,3.75,4,17,76,2,1
97564,1,1,4.25,2,0,6,2,1
97565,1,1,0.8,5,26,11,2,1
97566,1,1,4.5,4,17,20,2,1
97567,1,1,3.75,4,17,76,2,1
97568,2,0,2.5,8,3,27,2,1
97569,2,2,3.75,4,17,76,2,1
97570,1,1,2.1,2,0,61,2,1
97571,1,1,3.25,0,27,35,2,1
97572,1,1,4.0,8,4,53,2,1
97573,2,0,3.0,8,4,78,2,1
97574,1,0,3.25,0,27,35,2,1
97575,1,2,3.1,2,25,44,2,1
97576,1,1,3.0,2,22,3,2,1
97577,1,1,3.0,8,3,26,2,1
97578,1,1,3.5,0,23,18,2,1
97579,1,1,3.1,2,25,44,2,1
97580,2,1,3.0,2,10,58,2,1
97581,2,1,3.0,2,10,58,2,1
97582,1,2,2.5,8,4,54,2,1
97583,1,2,3.5,0,1,34,2,1
97584,1,1,2.5,8,6,64,2,1
97585,2,1,4.75,4,17,75,2,1
97586,2,0,2.5,8,4,54,2,1
97587,1,0,3.75,0,23,0,2,1
97588,1,0,3.0,8,3,26,2,1
97589,1,1,2.5,8,6,64,2,1
97590,2,1,2.2,2,22,4,2,1
97591,1,2,2.5,8,3,27,2,1
97592,1,2,3.25,0,27,35,2,1
97593,2,0,2.5,8,3,27,2,1
97594,1,0,3.75,0,23,0,2,1
97595,2,1,2.5,8,3,24,2,1
97596,2,1,3.0,8,3,23,2,1
97597,2,0,2.2,2,13,33,2,1
97598,1,1,2.5,8,6,64,2,1
